Global_Time,Global_X,Global_Y,v_Vel,v_Acc,Time_diff,Pred_X,Pred_Y,Haversine_Distance,Calculated_Speed
1551,679882.4665,419477.4445,28.55,12.27,1,679882.7237,419478.3644,91460.60714,91460.60714
1552,679882.7237,419478.3644,30,9.08,1,679882.9807,419479.2617,102463.3628,102463.3628
1553,679882.9807,419479.2617,30.58,1.18,1,679883.2331,419480.1591,99928.88528,99928.88528
1554,679883.2331,419480.1591,30.63,-0.74,1,679883.4854,419481.0564,99911.93991,99911.93991
1555,679883.4854,419481.0564,30.58,-0.13,1,679883.7378,419481.9537,99879.95439,99879.95439
1556,679883.7378,419481.9537,30.58,0,1,679883.9902,419482.8511,99861.0687,99861.0687
1557,679883.9902,419482.8511,30.58,0,1,679884.2423,419483.7484,99855.05766,99855.05766
1558,679884.2423,419483.7484,30.58,0,1,679884.4946,419484.6457,99828.56076,99828.56076
1559,679884.4946,419484.6457,30.58,0,1,679884.747,419485.543,99815.27921,99815.27921
1560,679884.747,419485.543,30.58,0,1,679884.9994,419486.4404,99803.8284,99803.8284
1561,679884.9994,419486.4404,30.58,0,1,679885.2518,419487.3377,99805.36881,99805.36881
1562,679885.2518,419487.3377,30.58,0,1,679885.5041,419488.235,99786.5909,99786.5909
1563,679885.5041,419488.235,30.58,0,1,679885.7565,419489.1324,99780.85039,99780.85039
1564,679885.7565,419489.1324,30.58,0,1,679886.0089,419490.0297,99788.16792,99788.16792
1565,679886.0089,419490.0297,30.58,0,1,679886.2613,419490.927,99775.17669,99775.17669
1566,679886.2613,419490.927,30.58,0,1,679886.5136,419491.8244,99775.24079,99775.24079
1567,679886.5136,419491.8244,30.56,-0.55,1,679886.766,419492.7217,99788.35849,99788.35849
1568,679886.766,419492.7217,30.58,1.61,1,679887.0181,419493.619,99781.17499,99781.17499
1569,679887.0181,419493.619,31.02,7.91,1,679887.2549,419494.5054,99787.0105,99787.0105
1570,679887.2549,419494.5054,34,12.27,1,679887.5929,419495.4286,98580.6214,98580.6214
1571,679887.5929,419495.4286,40.13,10.02,1,679887.9724,419496.4552,102706.275,102706.275
1572,679887.9724,419496.4552,45.78,10.02,1,679888.4418,419497.5839,114235.6441,114235.6441
1573,679888.4418,419497.5839,48.8,6.14,1,679888.8441,419498.8165,125666.6592,125666.6592
1574,679888.8441,419498.8165,48.3,-10.02,1,679889.2157,419500.1475,137206.4679,137206.4679
1575,679889.2157,419500.1475,44.87,-10.02,1,679889.5123,419501.5325,148156.1369,148156.1369
1576,679889.5123,419501.5325,41.56,-12.27,1,679889.7604,419502.7088,154129.3222,154129.3222
1577,679889.7604,419502.7088,38.72,-12.27,1,679890.0521,419503.7686,130926.4971,130926.4971
1578,679890.0521,419503.7686,36.53,-10.18,1,679890.4925,419504.6903,118077.8859,118077.8859
1579,679890.4925,419504.6903,36.69,12.27,1,679891.05,419505.6577,103192.0949,103192.0949
1580,679891.05,419505.6577,39.16,12.27,1,679891.7352,419506.6651,108785.6943,108785.6943
1581,679891.7352,419506.6651,42.41,12.27,1,679892.567,419507.8233,114005.691,114005.691
1582,679892.567,419507.8233,45.65,11.85,1,679893.3933,419508.9895,131669.2005,131669.2005
1583,679893.3933,419508.9895,48.42,10.02,1,679894.2193,419510.155,132878.1022,132878.1022
1584,679894.2193,419510.155,49.76,9,1,679895.0453,419511.3203,133196.9505,133196.9505
1585,679895.0453,419511.3203,49.77,-9.01,1,679895.871,419512.4846,133591.4126,133591.4126
1586,679895.871,419512.4846,48.79,-12.27,1,679896.6967,419513.6487,133914.8263,133914.8263
1587,679896.6967,419513.6487,47.4,-9.87,1,679897.5218,419514.8118,134344.606,134344.606
1588,679897.5218,419514.8118,46.79,-0.18,1,679898.3469,419515.9746,134697.6094,134697.6094
1589,679898.3469,419515.9746,46.77,-0.19,1,679899.1717,419517.1371,135147.9692,135147.9692
1590,679899.1717,419517.1371,47.08,4.88,1,679899.9962,419518.2987,135608.3701,135608.3701
1591,679899.9962,419518.2987,47.81,8.76,1,679900.8203,419519.4597,136018.1508,136018.1508
1592,679900.8203,419519.4597,48.35,0.78,1,679901.6445,419520.6203,136469.8757,136469.8757
1593,679901.6445,419520.6203,48.25,-8.04,1,679902.4708,419521.7893,136962.6058,136962.6058
1594,679902.4708,419521.7893,47.31,-11.25,1,679903.2941,419522.9447,138426.4817,138426.4817
1595,679903.2941,419522.9447,45.73,-10.78,1,679904.1042,419524.0451,137502.2208,137502.2208
1596,679904.1042,419524.0451,44.23,-10.3,1,679904.8973,419525.1131,132069.2365,132069.2365
1597,679904.8973,419525.1131,43.08,-10.21,1,679905.6773,419526.1253,128870.3509,128870.3509
1598,679905.6773,419526.1253,42.26,-5.47,1,679906.4549,419527.1251,123364.7349,123364.7349
1599,679906.4549,419527.1251,41.87,-1.34,1,679907.2348,419528.1337,122555.0245,122555.0245
1600,679907.2348,419528.1337,41.79,0.37,1,679908.0148,419529.1422,124019.6589,124019.6589
1601,679908.0148,419529.1422,41.82,0.23,1,679908.7948,419530.1511,124530.0329,124530.0329
1602,679908.7948,419530.1511,41.84,0,1,679909.5748,419531.1597,125089.4909,125089.4909
1603,679909.5748,419531.1597,41.83,0,1,679910.3548,419532.1683,125580.4315,125580.4315
1604,679910.3548,419532.1683,41.83,0,1,679911.1348,419533.1766,126101.852,126101.852
1605,679911.1348,419533.1766,41.83,0,1,679911.9147,419534.1852,126593.6429,126593.6429
1606,679911.9147,419534.1852,41.79,-0.61,1,679912.6944,419535.1937,127140.2544,127140.2544
1607,679912.6944,419535.1937,41.79,-0.19,1,679913.4744,419536.2023,127642.3504,127642.3504
1608,679913.4744,419536.2023,42.17,6.03,1,679914.2425,419537.1929,128180.8704,128180.8704
1609,679914.2425,419537.1929,43.28,11.18,1,679915.0408,419538.2478,126474.9537,126474.9537
1610,679915.0408,419538.2478,45.2,11.2,1,679915.8997,419539.3741,134432.3553,134432.3553
1611,679915.8997,419539.3741,47.75,11.2,1,679916.8025,419540.5649,144394.2939,144394.2939
1612,679916.8025,419540.5649,50.29,11.2,1,679917.766,419541.8268,153102.5062,153102.5062
1613,679917.766,419541.8268,51.32,11.17,1,679918.7596,419543.153,163274.6225,163274.6225
1614,679918.7596,419543.153,51.31,5.75,1,679919.7417,419544.4615,171540.823,171540.823
1615,679919.7417,419544.4615,51.32,-6.2,1,679920.7354,419545.7889,170106.1873,170106.1873
1616,679920.7354,419545.7889,51.32,-11.11,1,679921.6994,419547.0447,173211.5821,173211.5821
1617,679921.6994,419547.0447,50.12,-11.16,1,679922.6029,419548.2273,165748.5809,165748.5809
1618,679922.6029,419548.2273,47.49,-11.19,1,679923.463,419549.3404,156500.6166,156500.6166
1619,679923.463,419549.3404,44.85,-11.16,1,679924.2628,419550.3801,148353.4116,148353.4116
1620,679924.2628,419550.3801,42.85,-11.11,1,679925.0327,419551.3481,138853.6891,138853.6891
1621,679925.0327,419551.3481,41.68,-6.41,1,679925.8145,419552.3351,131060.7723,131060.7723
1622,679925.8145,419552.3351,41.26,-0.1,1,679926.5964,419553.322,133861.3348,133861.3348
1623,679926.5964,419553.322,41.23,0.34,1,679927.3782,419554.3093,134257.2539,134257.2539
1624,679927.3782,419554.3093,41.34,0.93,1,679928.1594,419555.288,134676.3116,134676.3116
1625,679928.1594,419555.288,41.66,3.83,1,679928.9412,419556.2758,134240.3796,134240.3796
1626,679928.9412,419556.2758,41.76,-3.9,1,679929.7263,419557.3183,135461.1652,135461.1652
1627,679929.7263,419557.3183,41.44,-5.94,1,679930.5167,419558.3912,140980.3137,140980.3137
1628,679930.5167,419558.3912,41.48,3.13,1,679931.3104,419559.5186,144427.1921,144427.1921
1629,679931.3104,419559.5186,42.16,12.27,1,679932.105,419560.6552,149998.925,149998.925
1630,679932.105,419560.6552,43.4,11.76,1,679932.899,419561.7839,151240.5566,151240.5566
1631,679932.899,419561.7839,44.75,8.61,1,679933.693,419562.9123,150792.4271,150792.4271
1632,679933.693,419562.9123,45.27,-0.2,1,679934.4867,419564.0406,151066.7596,151066.7596
1633,679934.4867,419564.0406,45.26,0,1,679935.2807,419565.169,151324.7973,151324.7973
1634,679935.2807,419565.169,45.24,-0.29,1,679936.0744,419566.2974,151619.7895,151619.7895
1635,679936.0744,419566.2974,45.2,-0.56,1,679936.8684,419567.4257,151851.909,151851.909
1636,679936.8684,419567.4257,45.28,1.49,1,679937.6554,419568.5465,152093.3971,152093.3971
1637,679937.6554,419568.5465,45.73,6.72,1,679938.4488,419569.6745,151188.5075,151188.5075
1638,679938.4488,419569.6745,46.69,11.44,1,679939.2821,419570.8508,152437.6499,152437.6499
1639,679939.2821,419570.8508,48.08,11.58,1,679940.1523,419572.0593,159524.2676,159524.2676
1640,679940.1523,419572.0593,49.46,11.44,1,679941.0625,419573.316,164965.1766,164965.1766
1641,679941.0625,419573.316,50.42,6.68,1,679941.9787,419574.58,172057.8791,172057.8791
1642,679941.9787,419574.58,50.86,1.46,1,679942.8882,419575.8361,173255.565,173255.565
1643,679942.8882,419575.8361,50.94,-0.59,1,679943.7977,419577.0922,172232.691,172232.691
1644,679943.7977,419577.0922,50.89,-0.32,1,679944.7073,419578.3482,172326.9448,172326.9448
1645,679944.7073,419578.3482,50.26,-10.07,1,679945.6165,419579.6043,172390.3563,172390.3563
1646,679945.6165,419579.6043,48.41,-11.02,1,679946.526,419580.8604,172410.7666,172410.7666
1647,679946.526,419580.8604,45.83,-11.21,1,679947.4367,419582.1034,172439.3027,172439.3027
1648,679947.4367,419582.1034,42.94,-12.27,1,679948.1881,419583.1891,171320.9006,171320.9006
1649,679948.1881,419583.1891,40.46,-12.27,1,679948.7916,419584.2318,146765.7602,146765.7602
1650,679948.7916,419584.2318,39.29,-7.03,1,679949.2552,419585.252,133891.8095,133891.8095
1651,679949.2552,419585.252,38.93,-5.31,1,679949.5636,419586.4178,124531.2917,124531.2917
1652,679949.5636,419586.4178,39.39,5.08,1,679949.7837,419587.7175,134044.7282,134044.7282
1653,679949.7837,419587.7175,41.42,12.27,1,679950.0727,419589.2259,146546.6688,146546.6688
1654,679950.0727,419589.2259,44.38,10.02,1,679950.3366,419590.7533,170711.3327,170711.3327
1655,679950.3366,419590.7533,47.82,10.02,1,679950.6137,419592.2858,172280.1644,172280.1644
1656,679950.6137,419592.2858,51.06,10.02,1,679950.9459,419593.8455,173059.9441,173059.9441
1657,679950.9459,419593.8455,52.31,3.28,1,679951.3123,419595.4628,177123.9012,177123.9012
1658,679951.3123,419595.4628,52.11,-8.77,1,679951.7366,419597.0166,184104.2189,184104.2189
1659,679951.7366,419597.0166,50.58,-12.27,1,679952.1401,419598.4778,178613.5407,178613.5407
1660,679952.1401,419598.4778,47.86,-12.27,1,679952.497,419599.8577,168002.9738,168002.9738
1661,679952.497,419599.8577,44.96,-12.25,1,679952.8256,419601.1567,157950.1249,157950.1249
1662,679952.8256,419601.1567,43.01,-12.09,1,679953.149,419602.3601,148440.9077,148440.9077
1663,679953.149,419602.3601,42.76,7.87,1,679953.4556,419603.5805,137916.7855,137916.7855
1664,679953.4556,419603.5805,44.21,11.01,1,679953.8339,419604.9274,139285.0611,139285.0611
1665,679953.8339,419604.9274,46.47,11.16,1,679954.2487,419606.3304,154600.6551,154600.6551
1666,679954.2487,419606.3304,48.14,11.16,1,679954.7038,419607.8294,161453.5537,161453.5537
1667,679954.7038,419607.8294,48.3,-7.06,1,679955.0851,419609.2501,172663.1327,172663.1327
1668,679955.0851,419609.2501,46.98,-10.02,1,679955.4356,419610.6281,162305.7541,162305.7541
1669,679955.4356,419610.6281,45.06,-10.51,1,679955.7029,419611.8878,156904.1094,156904.1094
1670,679955.7029,419611.8878,43.53,-11.16,1,679955.9928,419613.154,142357.7925,142357.7925
1671,679955.9928,419613.154,42.77,-2.88,1,679956.2827,419614.4204,143394.4297,143394.4297
1672,679956.2827,419614.4204,42.24,-5.57,1,679956.5725,419615.6865,143342.9281,143342.9281
1673,679956.5725,419615.6865,41.37,-11.15,1,679956.8624,419616.953,143233.7406,143233.7406
1674,679956.8624,419616.953,40.59,-6.47,1,679957.1522,419618.2191,143203.1684,143203.1684
1675,679957.1522,419618.2191,40.5,3.88,1,679957.4421,419619.4853,143080.7682,143080.7682
1676,679957.4421,419619.4853,41.34,12.27,1,679957.7381,419620.7407,143015.2597,143015.2597
1677,679957.7381,419620.7407,42.78,11.61,1,679958.0279,419622.02,141845.1423,141845.1423
1678,679958.0279,419622.02,44.04,10.02,1,679958.2873,419623.3581,144291.667,144291.667
1679,679958.2873,419623.3581,45.24,10.02,1,679958.5059,419624.7358,150292.6414,150292.6414
1680,679958.5059,419624.7358,46.45,10.02,1,679958.6939,419626.1723,154186.1285,154186.1285
1681,679958.6939,419626.1723,47.36,8.51,1,679958.8759,419627.6329,160403.0825,160403.0825
1682,679958.8759,419627.6329,47.73,-0.83,1,679959.064,419629.0822,162998.6976,162998.6976
1683,679959.064,419629.0822,47.61,3.45,1,679959.252,419630.5318,161752.8357,161752.8357
1684,679959.252,419630.5318,47.41,4.56,1,679959.4401,419631.9812,161751.6129,161751.6129
1685,679959.4401,419631.9812,47.39,5.21,1,679959.6281,419633.4305,161696.467,161696.467
1686,679959.6281,419633.4305,47.58,4.19,1,679959.8162,419634.8801,161651.6425,161651.6425
1687,679959.8162,419634.8801,47.84,1.78,1,679960.0043,419636.3294,161652.6704,161652.6704
1688,679960.0043,419636.3294,47.93,-0.38,1,679960.1923,419637.7788,161587.183,161587.183
1689,679960.1923,419637.7788,47.92,0.05,1,679960.3804,419639.2281,161566.2471,161566.2471
1690,679960.3804,419639.2281,48.17,4.05,1,679960.5651,419640.6652,161524.6801,161524.6801
1691,679960.5651,419640.6652,48.99,11.21,1,679960.7593,419642.1395,160128.7242,160128.7242
1692,679960.7593,419642.1395,50.34,11.2,1,679960.965,419643.6928,164260.0053,164260.0053
1693,679960.965,419643.6928,51.35,11.14,1,679961.1616,419645.3155,173032.499,173032.499
1694,679961.1616,419645.3155,51.34,11.14,1,679961.3338,419647.0066,180680.9777,180680.9777
1695,679961.3338,419647.0066,51.34,8.99,1,679961.4771,419648.7802,188200.732,188200.732
1696,679961.4771,419648.7802,51.34,-11.21,1,679961.6194,419650.5285,197306.3269,197306.3269
1697,679961.6194,419650.5285,51.33,-11.33,1,679961.7581,419652.0483,194479.7791,194479.7791
1698,679961.7581,419652.0483,48.18,-11.21,1,679961.851,419653.4592,169066.3461,169066.3461
1699,679961.851,419653.4592,44.89,-10.79,1,679961.9071,419654.7741,156914.7642,156914.7642
1700,679961.9071,419654.7741,44.23,11.99,1,679961.9266,419656.1686,146220.1593,146220.1593
1701,679961.9266,419656.1686,45.98,12.27,1,679961.9489,419657.6087,155062.2771,155062.2771
1702,679961.9489,419657.6087,48.3,12.2,1,679961.9891,419659.2208,160132.7989,160132.7989
1703,679961.9891,419659.2208,48.81,-8.17,1,679962.0385,419660.7329,179259.5783,179259.5783
1704,679962.0385,419660.7329,47.23,-10.39,1,679962.0958,419662.1545,168140.5513,168140.5513
1705,679962.0958,419662.1545,45.07,-10.08,1,679962.1546,419663.4728,158077.5306,158077.5306
1706,679962.1546,419663.4728,43.64,-4.89,1,679962.2116,419664.8121,146590.5345,146590.5345
1707,679962.2116,419664.8121,43.38,4.81,1,679962.2689,419666.1511,148924.7517,148924.7517
1708,679962.2689,419666.1511,43.74,3.56,1,679962.3259,419667.4901,148890.8343,148890.8343
1709,679962.3259,419667.4901,43.96,-0.09,1,679962.3829,419668.8284,148890.4034,148890.4034
1710,679962.3829,419668.8284,43.95,-0.08,1,679962.4399,419670.1668,148812.2912,148812.2912
1711,679962.4399,419670.1668,43.95,-0.06,1,679962.4969,419671.5049,148823.2818,148823.2818
1712,679962.4969,419671.5049,43.94,-0.07,1,679962.5539,419672.8429,148789.9417,148789.9417
1713,679962.5539,419672.8429,44.45,8.43,1,679962.6109,419674.1804,148778.9877,148778.9877
1714,679962.6109,419674.1804,45.63,10.75,1,679962.6679,419675.5179,148723.7027,148723.7027
1715,679962.6679,419675.5179,46.67,10.02,1,679962.7246,419676.855,148724.1611,148724.1611
1716,679962.7246,419676.855,47.43,-2.43,1,679962.792,419678.1861,148680.2708,148680.2708
1717,679962.792,419678.1861,48.06,-1.98,1,679962.8401,419679.6421,148014.7918,148014.7918
1718,679962.8401,419679.6421,49.06,10.02,1,679962.8426,419681.1509,161901.9204,161901.9204
1719,679962.8426,419681.1509,50.66,10.02,1,679962.7938,419682.7459,167770.9128,167770.9128
1720,679962.7938,419682.7459,51.21,2.99,1,679962.745,419684.2501,177359.4503,177359.4503
1721,679962.745,419684.2501,49.79,-11.44,1,679962.745,419685.6997,167264.1895,167264.1895
1722,679962.745,419685.6997,47.2,-12.27,1,679962.7901,419687.0253,161188.1657,161188.1657
1723,679962.7901,419687.0253,44.74,-10.14,1,679962.8377,419688.3393,147406.7541,147406.7541
1724,679962.8377,419688.3393,43.5,-4.05,1,679962.8788,419689.6566,146118.966,146118.966
1725,679962.8788,419689.6566,43.24,-0.46,1,679962.9203,419690.9737,146484.6231,146484.6231
1726,679962.9203,419690.9737,43.23,-0.17,1,679962.9614,419692.2907,146463.5917,146463.5917
1727,679962.9614,419692.2907,43.24,0,1,679963.0029,419693.6078,146453.4006,146453.4006
1728,679963.0029,419693.6078,43.24,0,1,679963.044,419694.9248,146465.8817,146465.8817
1729,679963.044,419694.9248,43.24,0,1,679963.0855,419696.2418,146455.7541,146455.7541
1730,679963.0855,419696.2418,43.23,0,1,679963.1266,419697.5589,146457.2668,146457.2668
1731,679963.1266,419697.5589,43.23,0,1,679963.1681,419698.8756,146469.4253,146469.4253
1732,679963.1681,419698.8756,43.23,0,1,679963.2092,419700.1927,146426.6082,146426.6082
1733,679963.2092,419700.1927,43.23,-0.12,1,679963.2507,419701.5094,146472.1555,146472.1555
1734,679963.2507,419701.5094,43.09,-2.31,1,679963.2918,419702.8261,146429.4745,146429.4745
1735,679963.2918,419702.8261,42.75,-3.84,1,679963.329,419704.1429,146430.5684,146430.5684
1736,679963.329,419704.1429,42.53,3.96,1,679963.3726,419705.4593,146439.2568,146439.2568
1737,679963.3726,419705.4593,42.54,5.43,1,679963.436,419706.776,146403.1425,146403.1425
1738,679963.436,419706.776,42.8,6.26,1,679963.514,419708.0937,146469.3012,146469.3012
1739,679963.514,419708.0937,43.17,2.91,1,679963.5963,419709.4122,146616.3477,146616.3477
1740,679963.5963,419709.4122,43.34,-0.7,1,679963.6692,419710.7317,146722.3512,146722.3512
1741,679963.6692,419710.7317,43.35,-1.15,1,679963.7353,419712.0515,146814.4519,146814.4519
1742,679963.7353,419712.0515,43.35,-0.54,1,679963.8039,419713.3713,146835.4919,146835.4919
1743,679963.8039,419713.3713,43.36,0,1,679963.8728,419714.6908,146846.2284,146846.2284
1744,679963.8728,419714.6908,43.35,0.07,1,679963.9414,419716.0102,146818.2863,146818.2863
1745,679963.9414,419716.0102,43.35,0,1,679964.0099,419717.33,146810.8985,146810.8985
1746,679964.0099,419717.33,43.35,0.34,1,679964.0788,419718.6495,146859.6005,146859.6005
1747,679964.0788,419718.6495,43.36,0.11,1,679964.1474,419719.969,146832.0784,146832.0784
1748,679964.1474,419719.969,43.34,-2.93,1,679964.2279,419721.2891,146835.6457,146835.6457
1749,679964.2279,419721.2891,43.15,-5.71,1,679964.2785,419722.6086,146951.413,146951.413
1750,679964.2785,419722.6086,42.73,-7.16,1,679964.2678,419723.9265,146788.5787,146788.5787
1751,679964.2678,419723.9265,42.45,4.26,1,679964.2139,419725.2426,146546.8957,146546.8957
1752,679964.2139,419725.2426,42.46,5.44,1,679964.0986,419726.5575,146425.1246,146425.1246
1753,679964.0986,419726.5575,42.77,6.91,1,679963.9536,419727.8718,146595.0921,146595.0921
1754,679963.9536,419727.8718,43.18,4.1,1,679963.8204,419729.1864,146770.6979,146770.6979
1755,679963.8204,419729.1864,43.36,0,1,679963.6869,419730.5011,146721.6323,146721.6323
1756,679963.6869,419730.5011,43.34,-3.27,1,679963.5418,419731.8153,146750.3208,146750.3208
1757,679963.5418,419731.8153,43.29,-5,1,679963.4269,419733.13,146814.1515,146814.1515
1758,679963.4269,419733.13,43.24,-5,1,679963.3726,419734.4461,146626.3241,146626.3241
1759,679963.3726,419734.4461,43.22,-4.99,1,679963.3622,419735.764,146443.8573,146443.8573
1760,679963.3622,419735.764,43.27,5.02,1,679963.4125,419737.0838,146547.5478,146547.5478
1761,679963.4125,419737.0838,43.36,5.02,1,679963.493,419738.4036,146844.5622,146844.5622
1762,679963.493,419738.4036,43.33,0.47,1,679963.5704,419739.731,146988.6874,146988.6874
1763,679963.5704,419739.731,42.97,-7.13,1,679963.6357,419741.0508,147818.8613,147818.8613
1764,679963.6357,419741.0508,41.95,-12.27,1,679963.6457,419742.3209,146914.3645,146914.3645
